episode,step,time,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main-temperature,attic_temperature,heat_added,action,reward,total_reward,terminal
1230,500,450900,"[0.0, 10.0, 0.0, 22.279655559675028, 22.44751114111042, 20.701545956097373]",,,,,TRUE,2277.72,1,-1.072461983,574978.3757,TRUE
1231,500,450900,"[0.0, 10.0, 2.997, 21.790572324476912, 24.8085032675579, 20.21246272089926]",,,,,TRUE,2301.696,2,-0.992444831,575547.5075,TRUE
1232,500,450900,"[0.0, 10.0, 2.997, 21.827200903812155, 24.852073656597973, 20.2490913002345]",,,,,TRUE,2277.72,2,-0.981299604,576112.5345,TRUE
1233,500,450900,"[0.0, 10.0, 2.997, 21.92936252430591, 25.06383604935092, 20.351252920728257]",,,,,TRUE,2301.696,2,-0.89681257,576689.6863,TRUE
1234,500,450900,"[0.0, 10.0, 0.0, 22.198342810172853, 22.364481761868316, 20.6202332065952]",,,,,TRUE,2301.696,1,-1.086338064,577253.7463,TRUE
1235,500,450900,"[0.0, 10.0, 2.997, 22.154860615715325, 25.294142433772336, 20.57675101213767]",,,,,TRUE,2289.708,2,-0.856681732,577821.4658,TRUE
1236,500,450900,"[0.0, 10.0, 0.0, 22.30505745396745, 22.478346807393294, 20.726947850389795]",,,,,TRUE,2277.72,1,-1.065493518,578401.8154,TRUE
1237,500,450900,"[0.0, 10.0, 2.997, 22.057803516396923, 25.19498858321537, 20.47969391281927]",,,,,TRUE,2289.708,2,-0.873794793,578980.3387,TRUE
1238,500,450900,"[0.0, 10.0, 0.0, 22.33619371626773, 22.48203281661851, 20.758084112690074]",,,,,TRUE,2289.708,1,-1.075574566,579571.2088,TRUE
1239,500,450900,"[0.0, 10.0, 2.997, 21.864461650760934, 24.890121486171193, 20.28635204718328]",,,,,TRUE,2283.714,2,-0.974018628,580146.7412,TRUE
1240,500,450900,"[0.0, 10.0, 2.997, 21.91283578681515, 24.436044075849175, 20.3347261832375]",,,,,TRUE,2301.696,2,-2,580731.718,TRUE
1241,500,450900,"[0.0, 10.0, 2.997, 21.65868636424, 24.175481463597958, 20.080576760662346]",,,,,TRUE,2271.726,2,-2,581314.1361,TRUE
1242,500,450900,"[0.0, 10.0, 2.997, 21.750179607180534, 24.772155293956857, 20.17207000360288]",,,,,TRUE,2301.696,2,-0.997333317,581868.2809,TRUE
1243,500,450900,"[0.0, 10.0, 2.997, 22.032128804396034, 25.168771847574266, 20.45401920081838]",,,,,TRUE,2277.72,2,-0.878358157,582460.4079,TRUE
1244,500,450900,"[0.0, 10.0, 2.997, 21.8724945146229, 25.005543785748216, 20.294384911045245]",,,,,TRUE,2301.696,2,-0.907290559,583029.361,TRUE
1245,500,450900,"[0.0, 10.0, 2.997, 21.930668374572214, 25.065169467666088, 20.35255877099456]",,,,,TRUE,2295.702,2,-0.896576134,583587.2087,TRUE
1246,500,450900,"[0.0, 10.0, 2.997, 21.909422545533282, 25.04325141121621, 20.331312941955627]",,,,,TRUE,2277.72,2,-0.900560292,584166.0465,TRUE
1247,500,450900,"[0.0, 10.0, 2.997, 22.066450274456837, 25.203817884597214, 20.488340670879182]",,,,,TRUE,2259.738,2,-0.872262094,584737.085,TRUE
1248,500,450900,"[0.0, 10.0, 2.997, 21.59399446259574, 24.109423839126173, 20.015884859018087]",,,,,TRUE,2277.72,2,-2,585329.6242,TRUE
1249,500,450900,"[0.0, 10.0, 2.997, 22.042027497923797, 25.178879513306047, 20.463917894346142]",,,,,TRUE,2283.714,2,-0.876596591,585905.2927,TRUE
1250,500,450900,"[0.0, 10.0, 2.997, 21.743905578661597, 24.897179815959735, 20.16579597508394]",,,,,TRUE,2373.624,2,-0.14844135,586155.8358,TRUE
1251,500,450900,"[0.0, 10.0, 2.997, 21.821390877566692, 24.341623039319142, 20.243281273989037]",,,,,TRUE,2295.702,2,-2,586724.7515,TRUE
1252,500,450900,"[0.0, 10.0, 0.0, 22.128906977220737, 22.264426879450262, 20.550797373643082]",,,,,TRUE,2289.708,1,-1.114746759,587290.5658,TRUE
1253,500,450900,"[0.0, 10.0, 2.997, 22.129068726406327, 25.290697558483046, 20.550959122828672]",,,,,TRUE,2301.696,2,-0.84831827,587864.607,TRUE
1254,500,450900,"[0.0, 10.0, 2.997, 21.892544596056627, 24.414276724728808, 20.314434992478972]",,,,,TRUE,2313.684,2,-2,588411.4801,TRUE
1255,500,450900,"[0.0, 10.0, 2.997, 21.94541680702322, 25.080229251290465, 20.367307203445566]",,,,,TRUE,2283.714,2,-0.893909307,588980.7084,TRUE
1256,500,450900,"[0.0, 10.0, 2.997, 22.156169244393485, 24.683469439777255, 20.57805964081583]",,,,,TRUE,2259.738,2,-2,589548.9604,TRUE
1257,500,450900,"[0.0, 10.0, 2.997, 21.602112353485058, 24.117713108326235, 20.024002749907403]",,,,,TRUE,2271.726,2,-2,590106.4724,TRUE
1258,500,450900,"[0.0, 10.0, 0.0, 22.521717654236035, 22.699593309845014, 20.94360805065838]",,,,,TRUE,2295.702,1,-1.029494715,590669.5096,TRUE
1259,500,450900,"[0.0, 10.0, 2.997, 22.01762507599787, 25.15396192825691, 20.439515472420215]",,,,,TRUE,2295.702,2,-0.880944241,591227.5082,TRUE
1260,500,450900,"[0.0, 10.0, 2.997, 21.884701955573888, 24.91056584324061, 20.306592351996233]",,,,,TRUE,2307.69,2,-0.970224953,591762.482,TRUE
1261,500,450900,"[0.0, 10.0, 0.0, 22.360442535978667, 22.530013218111495, 20.78233293240101]",,,,,TRUE,2277.72,1,-1.05883052,592330.9517,TRUE
1262,500,450900,"[0.0, 10.0, 2.997, 21.84867172556015, 24.36947981838984, 20.270562121982493]",,,,,TRUE,2265.732,2,-2,592895.9445,TRUE
1263,500,450900,"[0.0, 10.0, 2.997, 22.114060494918306, 25.144763782682663, 20.53595089134065]",,,,,TRUE,2295.702,2,-0.926655591,593468.5706,TRUE
1264,500,450900,"[0.0, 10.0, 2.997, 21.712468252952814, 24.230398751798894, 20.13435864937516]",,,,,TRUE,2295.702,2,-2,594041.7766,TRUE
1265,500,450900,"[0.0, 10.0, 2.997, 22.166325176637812, 25.32878819804775, 20.588215573060157]",,,,,TRUE,2307.69,2,-0.841847511,594601.1775,TRUE
1266,500,450900,"[0.0, 10.0, 0.0, 22.218792497453865, 22.38537334198169, 20.64068289387621]",,,,,TRUE,2253.744,1,-1.082827168,595175.5573,TRUE
1267,500,450900,"[0.0, 10.0, 2.997, 21.82706452149641, 24.348462072817266, 20.248954917918756]",,,,,TRUE,2271.726,2,-2,595731.3525,TRUE
1268,500,450900,"[0.0, 10.0, -2.997, 20.76442651339109, 16.600589418036268, 19.186316909813435]",,,,,TRUE,2265.732,0,-1.052643516,596294.7111,TRUE
1269,500,450900,"[0.0, 10.0, 2.997, 21.688955125922924, 24.207434851475945, 20.11084552234527]",,,,,TRUE,2277.72,2,-2,596853.6061,TRUE
1270,500,450900,"[0.0, 10.0, 2.997, 22.154946277045575, 25.31716907638107, 20.57683667346792]",,,,,TRUE,2295.702,2,-0.843811863,597411.3747,TRUE
1271,500,450900,"[0.0, 10.0, 2.997, 21.792776590728586, 24.312404670927293, 20.21466698715093]",,,,,TRUE,2271.726,2,-2,597964.7984,TRUE
1272,500,450900,"[0.0, 10.0, 2.997, 21.729040461878057, 24.247320819721956, 20.150930858300402]",,,,,TRUE,2295.702,2,-2,598537.1983,TRUE
1273,500,450900,"[0.0, 10.0, 2.997, 22.133203459413693, 25.27202796900191, 20.55509385583604]",,,,,TRUE,2283.714,2,-0.860472067,599131.3672,TRUE
1274,500,450900,"[0.0, 10.0, 2.997, 21.953742563315114, 24.980015731595287, 20.37563295973746]",,,,,TRUE,2295.702,2,-0.957565619,599692.3329,TRUE
1275,500,450900,"[0.0, 10.0, 2.997, 21.75717363368527, 24.276047920696907, 20.179064030107615]",,,,,TRUE,2259.738,2,-2,600262.6004,TRUE
1276,500,450900,"[0.0, 10.0, 2.997, 22.393900110458723, 25.537957461275134, 20.81579050688107]",,,,,TRUE,2307.69,2,-0.815799691,600803.9636,TRUE
1277,1,1800,"[0.0, 10.0, -2.997, 12.165379331871886, 8.87470285846201, 12.291627559089038]",,,,,TRUE,-11.988,0,3.512898442,600797.545,TRUE
1278,500,450900,"[0.0, 10.0, 2.997, 21.610358107359076, 24.126132939850354, 20.03224850378142]",,,,,TRUE,2295.702,2,-2,601365.451,TRUE
1279,500,450900,"[0.0, 10.0, 2.997, 21.683050129418042, 24.704656448392043, 20.104940525840387]",,,,,TRUE,2295.702,2,-1.010115827,601920.6437,TRUE
1280,500,450900,"[0.0, 10.0, 2.997, 22.067957483683806, 25.205356449177216, 20.48984788010615]",,,,,TRUE,2295.702,2,-0.871995409,602483.3944,TRUE
1281,500,450900,"[0.0, 10.0, 2.997, 21.679301644886475, 24.19757975225564, 20.10119204130882]",,,,,TRUE,2301.696,2,-2,603023.5317,TRUE
1282,500,450900,"[0.0, 10.0, 2.997, 20.27633612334311, 21.988527502235925, 18.698226519765456]",,,,,TRUE,2271.726,2,-0.890390546,603598.5133,TRUE
1283,500,450900,"[0.0, 10.0, 0.0, 22.586765735004818, 22.767060254033083, 21.008656131427163]",,,,,TRUE,2289.708,1,-1.018347028,604160.518,TRUE
1284,500,450900,"[0.0, 10.0, 2.997, 21.762975835998027, 24.283018231109597, 20.184866232420372]",,,,,TRUE,2295.702,2,-2,604727.6316,TRUE
1285,500,450900,"[0.0, 10.0, 2.997, 21.901693987021297, 24.928139376236135, 20.32358438344364]",,,,,TRUE,2283.714,2,-0.966795032,605322.9457,TRUE
1286,500,450900,"[0.0, 10.0, 2.997, 22.08203258130886, 25.242716085995013, 20.503922977731204]",,,,,TRUE,2283.714,2,-0.856479118,605890.8147,TRUE
1287,500,450900,"[0.0, 10.0, 2.997, 22.28169271998162, 25.44659130833275, 20.703583116403966]",,,,,TRUE,2283.714,2,-0.82211644,606429.8545,TRUE
1288,0,900,"[0.0, 10.0, -2.997, 11.7102313753525, 8.610373106660731, 10.871557468391662]",,,,,TRUE,-5.994,0,3.739111882,606426.1154,TRUE
1289,1,1800,"[0.0, 10.0, -2.997, 12.346567594486961, 8.599011834204811, 12.460837841662105]",,,,,TRUE,-11.988,0,3.483287104,606419.6078,TRUE
1290,500,450900,"[0.0, 10.0, 0.0, 22.212857782255142, 22.379303183335576, 20.634748178677487]",,,,,TRUE,2289.708,1,-1.083848957,607002.8105,TRUE
1291,500,450900,"[0.0, 10.0, 2.997, 22.363914382813658, 25.507622485115483, 20.785804779236003]",,,,,TRUE,2289.708,2,-0.820713794,607550.9668,TRUE
1292,500,450900,"[0.0, 10.0, 0.0, 22.480907484925176, 22.653011737909747, 20.90279788134752]",,,,,TRUE,2283.714,1,-1.03880167,608130.1407,TRUE
1293,500,450900,"[0.0, 10.0, 2.997, 22.132273292711638, 24.660111995408162, 20.554163689133983]",,,,,TRUE,2295.702,2,-2,608710.1303,TRUE
1294,500,450900,"[0.0, 10.0, 2.997, 21.797992314960897, 24.31771815706787, 20.219882711383242]",,,,,TRUE,2307.69,2,-2,609267.4674,TRUE
1295,1,1800,"[0.0, 10.0, -2.997, 13.112206482519644, 9.23089253888697, 11.974899026560252]",,,,,TRUE,-11.988,0,3.407462514,609261.3401,TRUE
1296,500,450900,"[0.0, 10.0, 2.997, 22.155562448491917, 25.186099010645677, 20.577452844914262]",,,,,TRUE,2295.702,2,-0.919580874,609838.895,TRUE
1297,500,450900,"[0.0, 10.0, 2.997, 22.29799204447884, 24.829602903603817, 20.719882440901188]",,,,,TRUE,2307.69,2,-1.240128798,610394.1041,TRUE
1298,500,450900,"[0.0, 10.0, 2.997, 22.460942753828245, 25.606698702999886, 20.88283315025059]",,,,,TRUE,2289.708,2,-0.804391063,610969.5079,TRUE
1299,500,450900,"[0.0, 10.0, 2.997, 21.81155264549249, 24.83587180509321, 20.23344304191484]",,,,,TRUE,2295.702,2,-0.984514442,611534.6095,TRUE
1300,500,450900,"[0.0, 10.0, 2.997, 21.97966125075609, 25.115244427747506, 20.401551647178437]",,,,,TRUE,2295.702,2,-0.887714159,612101.9093,TRUE
1301,500,450900,"[0.0, 10.0, 2.997, 22.089875387742783, 25.22773752982686, 20.511765784165128]",,,,,TRUE,2307.69,2,-0.868120257,612674.52,TRUE
1302,500,450900,"[0.0, 10.0, 2.997, 21.713669121660494, 24.232670588993354, 20.13555951808284]",,,,,TRUE,2325.672,2,-2,613153.1285,TRUE
1303,1,1800,"[0.0, 10.0, -2.997, 14.552020480437257, 9.710885750464048, 12.287558770202017]",,,,,TRUE,-11.988,0,3.12536066,613147.3745,TRUE
1304,1,1800,"[0.0, 10.0, -2.997, 14.557689003275566, 9.664678249968597, 12.556125817189502]",,,,,TRUE,-11.988,0,3.087333928,613141.7704,TRUE
1305,500,450900,"[0.0, 10.0, 2.997, 21.981831876361145, 24.5064967559414, 20.40372227278349]",,,,,TRUE,2295.702,2,-2,613704.6924,TRUE
1306,500,450900,"[0.0, 10.0, 0.0, 22.185069290821247, 22.350938198435355, 20.60695968724359]",,,,,TRUE,2271.726,1,-1.088613293,614291.5959,TRUE
1307,500,450900,"[0.0, 10.0, 0.0, 22.149811964822288, 22.29198719986736, 20.571702361244633]",,,,,TRUE,2265.732,1,-1.107564186,614867.4079,TRUE
1308,500,450900,"[0.0, 10.0, 0.0, 22.30919703734034, 22.477676253285914, 20.731087433762685]",,,,,TRUE,2265.732,1,-1.067461047,615449.913,TRUE
1309,500,450900,"[0.0, 10.0, 0.0, 22.259040412002562, 22.426460783249162, 20.680930808424907]",,,,,TRUE,2283.714,1,-1.075964451,616034.3679,TRUE
1310,500,450900,"[0.0, 10.0, 2.997, 21.856608467496553, 24.88187927376705, 20.278498863918898]",,,,,TRUE,2277.72,2,-0.975689235,616617.4198,TRUE
1311,500,450900,"[0.0, 10.0, 2.997, 21.910985140736116, 25.045070697402224, 20.33287553715846]",,,,,TRUE,2295.702,2,-0.900145354,617190.1187,TRUE
1312,1,1800,"[0.0, 10.0, -2.997, 14.460364337147968, 9.286075793264986, 11.604190696856813]",,,,,TRUE,-11.988,0,3.250484126,617184.1107,TRUE
1313,500,450900,"[0.0, 10.0, 0.0, 22.15780737248816, 22.322819672618493, 20.579697768910506]",,,,,TRUE,2271.726,1,-1.093468546,617759.8425,TRUE
1314,500,450900,"[0.0, 10.0, 2.997, 21.693800281134497, 24.211336676940874, 20.11569067755684]",,,,,TRUE,2307.69,2,-2,618317.3094,TRUE
1315,500,450900,"[0.0, 10.0, 0.0, 22.251716994030804, 22.418992934941514, 20.67360739045315]",,,,,TRUE,2277.72,1,-1.077205612,618898.7255,TRUE
1316,500,450900,"[0.0, 10.0, 2.997, 22.167518874012696, 25.307020162487124, 20.58940927043504]",,,,,TRUE,2295.702,2,-0.854499047,619494.2721,TRUE
1317,500,450900,"[0.0, 10.0, 2.997, 21.807739242532456, 24.939421453014305, 20.2296296389548]",,,,,TRUE,2301.696,2,-0.919193619,620068.5744,TRUE
1318,500,450900,"[0.0, 10.0, 2.997, 20.420692263478344, 22.24359843089681, 18.84258265990069]",,,,,TRUE,2289.708,2,-0.982741134,620638.2543,TRUE
1319,500,450900,"[0.0, 10.0, 2.997, 21.86607527517386, 24.891769175902716, 20.287965671596204]",,,,,TRUE,2301.696,2,-0.973704496,621186.6762,TRUE
1320,500,450900,"[0.0, 10.0, 2.997, 21.874147484627297, 24.39653901767851, 20.296037881049642]",,,,,TRUE,2259.738,2,-2,621732.4696,TRUE
1321,500,450900,"[0.0, 10.0, 2.997, 22.11167365210154, 25.249995981622064, 20.533564048523886]",,,,,TRUE,2283.714,2,-0.864279633,622314.705,TRUE
1322,500,450900,"[0.0, 10.0, 2.997, 22.146272413287438, 25.285372825215173, 20.568162809709783]",,,,,TRUE,2277.72,2,-0.858183327,622881.0426,TRUE
1323,500,450900,"[0.0, 10.0, 2.997, 21.839244830163015, 25.000474457424875, 20.26113522658536]",,,,,TRUE,2283.714,2,-0.896393011,623464.893,TRUE
1324,500,450900,"[0.0, 10.0, 0.0, 22.211018238410503, 22.377424783177304, 20.632908634832848]",,,,,TRUE,2289.708,1,-1.084164128,624022.6647,TRUE
1325,500,450900,"[0.0, 10.0, 0.0, 22.4436496752161, 22.61987505061847, 20.865540071638446]",,,,,TRUE,2295.702,1,-1.042341077,624603.5406,TRUE
1326,500,450900,"[0.0, 10.0, 2.997, 21.919788141320407, 25.054059074983634, 20.34167853774275]",,,,,TRUE,2307.69,2,-0.898547922,625144.521,TRUE
1327,500,450900,"[0.0, 10.0, 0.0, 22.208786131431545, 22.380043061799856, 20.63067652785389]",,,,,TRUE,2271.726,1,-1.081842232,625728.1118,TRUE
1328,500,450900,"[0.0, 10.0, 2.997, 22.23016079131058, 25.26358873010483, 20.65205118773293]",,,,,TRUE,2301.696,2,-0.905099979,626280.0267,TRUE
1329,500,450900,"[0.0, 10.0, 2.997, 22.125357712514994, 25.263968928790568, 20.547248108937342]",,,,,TRUE,2301.696,2,-0.861875268,626855.0929,TRUE
1330,500,450900,"[0.0, 10.0, 2.997, 21.85771317513317, 24.3797577604167, 20.279603571555516]",,,,,TRUE,2295.702,2,-2,627440.8135,TRUE
1331,500,450900,"[0.0, 10.0, 2.997, 21.98246079428354, 25.01061173144613, 20.404351190705885]",,,,,TRUE,2307.69,2,-0.951295258,628005.6847,TRUE
1332,500,450900,"[0.0, 10.0, 2.997, 21.8010031976949, 24.825099645932838, 20.222893594117245]",,,,,TRUE,2409.588,2,-0.986591825,628183.3642,TRUE
1333,500,450900,"[0.0, 10.0, 2.997, 21.86201191409566, 24.383102224981283, 20.283902310518005]",,,,,TRUE,2295.702,2,-2,628752.3416,TRUE
1334,500,450900,"[0.0, 10.0, 2.997, 21.794807328539097, 24.926216530005615, 20.216697724961442]",,,,,TRUE,2301.696,2,-0.921586452,629323.6686,TRUE
1335,0,900,"[0.0, 10.0, -2.997, 10.800208166248181, 8.258720984399403, 11.356934943587273]",,,,,TRUE,-5.994,0,3.818289865,629319.8504,TRUE
1336,500,450900,"[0.0, 10.0, 2.997, 21.779264863728965, 24.802902385415198, 20.20115526015131]",,,,,TRUE,2295.702,2,-0.990885999,629881.7779,TRUE
1337,1,1800,"[0.0, 10.0, -2.997, 11.428462897311626, 8.131105296500479, 12.147472313459467]",,,,,TRUE,-11.988,0,3.66891258,629874.8684,TRUE
1338,0,900,"[0.0, 10.0, -2.997, 13.157484194474648, 8.510246516221777, 10.064296261927455]",,,,,TRUE,-5.994,0,3.668418452,629871.2,TRUE
1339,500,450900,"[0.0, 10.0, 2.997, 22.17217275809892, 25.31182005602719, 20.594063154521265]",,,,,TRUE,2253.744,2,-0.8536609,630446.6289,TRUE
1340,500,450900,"[0.0, 10.0, 2.997, 22.023833685182353, 25.16030160854947, 20.4457240816047]",,,,,TRUE,2307.69,2,-0.879836485,631007.8958,TRUE
1341,500,450900,"[0.0, 10.0, 2.997, 21.734104012732825, 24.756788139782238, 20.155994409155173]",,,,,TRUE,2301.696,2,-0.999865965,631569.1483,TRUE
1342,500,450900,"[0.0, 10.0, 2.997, 22.202335255599362, 25.342619319701743, 20.624225652021707]",,,,,TRUE,2277.72,2,-0.848416712,632155.8055,TRUE
1343,500,450900,"[0.0, 10.0, 0.0, 22.246246904075694, 22.413407364849352, 20.66813730049804]",,,,,TRUE,2277.72,1,-1.078137709,632715.3894,TRUE
1344,500,450900,"[0.0, 10.0, 2.997, 21.884167962370423, 24.910243820236154, 20.306058358792768]",,,,,TRUE,2283.714,2,-0.970188862,633298.4122,TRUE
1345,500,450900,"[0.0, 10.0, 0.0, 22.264608525978105, 22.432146446674874, 20.68649892240045]",,,,,TRUE,2277.72,1,-1.075017412,633865.7927,TRUE
1346,500,450900,"[0.0, 10.0, 2.997, 22.14723271401973, 25.309292670885426, 20.56912311044207]",,,,,TRUE,2295.702,2,-0.845145364,634430.0404,TRUE
1347,500,450900,"[0.0, 10.0, 2.997, 22.03901920225979, 25.175807710119887, 20.460909598682136]",,,,,TRUE,2265.732,2,-0.877131652,634989.4757,TRUE
1348,500,450900,"[0.0, 10.0, 0.0, 22.160551997653624, 22.325893140403767, 20.58244239407597]",,,,,TRUE,2247.75,1,-1.092843724,635547.6317,TRUE
1349,500,450900,"[0.0, 10.0, 2.997, 22.06797113920496, 25.205370856813275, 20.489861535627305]",,,,,TRUE,2307.69,2,-0.871992726,636118.7044,TRUE
1350,500,450900,"[0.0, 10.0, 2.997, 22.17972941198886, 25.342475412714805, 20.601619808411204]",,,,,TRUE,2301.696,2,-0.839537789,636694.1637,TRUE
1351,500,450900,"[0.0, 10.0, 2.997, 22.08642665456926, 25.24721517234336, 20.5083170509916]",,,,,TRUE,2259.738,2,-0.85570487,637268.0019,TRUE
1352,500,450900,"[0.0, 10.0, 2.997, 21.76460059023113, 24.787928536223973, 20.186490986653475]",,,,,TRUE,2289.708,2,-0.993793114,637842.4783,TRUE
1353,500,450900,"[0.0, 10.0, 0.0, 22.296122075259316, 22.469232967945185, 20.71801247168166]",,,,,TRUE,2283.714,1,-1.066995861,638422.4784,TRUE
1354,500,450900,"[0.0, 10.0, 0.0, 22.249523035593764, 22.41674246254311, 20.67141343201611]",,,,,TRUE,2283.714,1,-1.077584975,638996.6812,TRUE
1355,500,450900,"[0.0, 10.0, 0.0, 22.02423335246424, 22.16348601074173, 20.446123748886585]",,,,,TRUE,2271.726,1,-1.129893886,639578.0903,TRUE
1356,500,450900,"[0.0, 10.0, 2.997, 21.880022372257486, 24.401490137421742, 20.30191276867983]",,,,,TRUE,2277.72,2,-2,640165.9874,TRUE
1357,500,450900,"[0.0, 10.0, 0.0, 22.144732680942596, 22.30973985893732, 20.56662307736494]",,,,,TRUE,2289.708,1,-1.095577894,640741.849,TRUE
1358,500,450900,"[0.0, 10.0, 2.997, 22.015029221339823, 25.151311272023918, 20.436919617762168]",,,,,TRUE,2289.708,2,-0.881407725,641329.0067,TRUE
1359,500,450900,"[0.0, 10.0, 0.0, 22.172700663936283, 22.33829827944933, 20.594591060358628]",,,,,TRUE,2259.738,1,-1.090748358,641905.3089,TRUE
1360,500,450900,"[0.0, 10.0, 0.0, 22.244529293490963, 22.411643197634202, 20.666419689913308]",,,,,TRUE,2289.708,1,-1.078436204,642485.0565,TRUE
1361,500,450900,"[0.0, 10.0, 2.997, 21.73535151501027, 24.253765085533164, 20.157241911432614]",,,,,TRUE,2307.69,2,-2,643046.1028,TRUE
1362,500,450900,"[0.0, 10.0, 0.0, 22.341917442605055, 22.511087425181287, 20.7638078390274]",,,,,TRUE,2301.696,1,-1.061946522,643584.5043,TRUE
1363,500,450900,"[0.0, 10.0, 2.997, 21.318952028725324, 23.800727956257653, 19.74084242514767]",,,,,TRUE,2289.708,2,-2,644160.4528,TRUE
1364,500,450900,"[0.0, 10.0, 2.997, 21.788519859627538, 24.81235276978602, 20.210410256049883]",,,,,TRUE,2259.738,2,-0.989055543,644725.674,TRUE
1365,500,450900,"[0.0, 10.0, 2.997, 22.23493146954316, 25.37590367834777, 20.656821865965505]",,,,,TRUE,2307.69,2,-0.842776106,645297.936,TRUE
1366,500,450900,"[0.0, 10.0, 2.997, 22.345776667658523, 25.38164539476805, 20.767667064080868]",,,,,TRUE,2307.69,2,-0.884205334,645872.9785,TRUE
1367,3,3600,"[0.0, 10.0, -2.997, 12.075675651495036, 8.910847342725134, 13.427974465960558]",,,,,TRUE,-23.976,0,3.358749745,645863.3436,TRUE
1368,500,450900,"[0.0, 10.0, 2.997, 22.061581734793666, 25.198894324768055, 20.48347213121601]",,,,,TRUE,2289.708,2,-0.873097513,646442.2173,TRUE
1369,1,1800,"[0.0, 10.0, -2.997, 13.807304105360199, 8.950596073245542, 11.409803196409216]",,,,,TRUE,-11.988,0,3.397043196,646435.8796,TRUE
1370,500,450900,"[0.0, 10.0, 2.997, 21.82700877391227, 24.851654230728805, 20.248899170334614]",,,,,TRUE,2277.72,2,-0.981478492,647000.7244,TRUE
1371,500,450900,"[0.0, 10.0, 2.997, 21.961504723086698, 24.989213252716365, 20.383395119509046]",,,,,TRUE,2289.708,2,-0.955294723,647570.0048,TRUE
1372,500,450900,"[0.0, 10.0, 2.997, 21.95634821007629, 25.091391434973723, 20.378238606498634]",,,,,TRUE,2265.732,2,-0.891936816,648145.3722,TRUE
1373,500,450900,"[0.0, 10.0, 2.997, 21.709636788234956, 24.22750751150054, 20.1315271846573]",,,,,TRUE,2313.684,2,-2,648651.1258,TRUE
1374,500,450900,"[0.0, 10.0, 2.997, 22.196979175869334, 25.337150166716263, 20.61886957229168]",,,,,TRUE,2319.678,2,-0.849346199,649192.1345,TRUE
1375,0,900,"[0.0, 10.0, -2.997, 11.087156968019087, 8.860491065331955, 11.19463132994986]",,,,,TRUE,-5.994,0,3.727738732,649188.4068,TRUE
1376,500,450900,"[0.0, 10.0, 0.0, 22.304759076300133, 22.4731446016212, 20.726649472722478]",,,,,TRUE,2277.72,1,-1.068210979,649774.9441,TRUE
1377,500,450900,"[0.0, 10.0, 2.997, 22.259797889320023, 25.4012950577594, 20.681688285742364]",,,,,TRUE,2289.708,2,-0.838491519,650346.0642,TRUE
1378,500,450900,"[0.0, 10.0, 0.0, 22.39614284619025, 22.56645759138929, 20.818033242612596]",,,,,TRUE,2301.696,1,-1.052863589,650922.6353,TRUE
1379,500,450900,"[0.0, 10.0, 2.997, 22.373357840083155, 24.906559760595236, 20.7952482365055]",,,,,TRUE,2283.714,2,-1.220567562,651500.506,TRUE
1380,500,450900,"[0.0, 10.0, 2.997, 21.941383828144165, 24.464147010966666, 20.36327422456651]",,,,,TRUE,2271.726,2,-2,652060.4737,TRUE
1381,500,450900,"[0.0, 10.0, 2.997, 21.903703335939362, 24.93019114585864, 20.325593732361707]",,,,,TRUE,2289.708,2,-0.96640661,652634.827,TRUE
1382,500,450900,"[0.0, 10.0, -2.997, 22.523641855074974, 19.69966062954944, 20.94553225149732]",,,,,TRUE,2301.696,0,-0.781767326,653171.6782,TRUE
